epoch,train_loss,train_acc,test_loss,test_acc,lr,epoch_time_sec,test_acc_c0,test_acc_c1,test_acc_c2,test_acc_c3,test_acc_c4,test_auc_macro,test_auc_weighted,test_auc_c0,test_auc_c1,test_auc_c2,test_auc_c3,test_auc_c4
38,1.052987,56.333,1.270456,51.500,0.00027135,23.324,86.782,10.870,25.000,36.765,10.000,0.739780,0.773570,0.850753,0.656841,0.681183,0.798148,0.711974
39,1.039026,56.833,1.298766,56.500,0.00026406,23.301,80.460,28.261,46.739,42.647,5.000,0.749183,0.781364,0.850422,0.672501,0.717638,0.781405,0.723947
40,1.028695,57.250,1.293352,52.500,0.00025607,23.282,77.586,17.391,41.304,39.706,10.000,0.745605,0.777042,0.851439,0.654507,0.701087,0.784151,0.736842
41,1.035550,55.250,1.279104,55.000,0.00024742,23.281,78.736,34.783,41.304,42.647,0.000,0.741692,0.773341,0.846735,0.670228,0.696605,0.774761,0.720132
42,1.025258,55.917,1.309757,55.000,0.00023817,23.323,75.862,23.913,58.696,30.882,10.000,0.747569,0.778155,0.838445,0.677168,0.730767,0.774229,0.717237
43,1.001208,57.583,1.277925,54.500,0.00022837,23.324,79.885,23.913,35.870,48.529,10.000,0.740025,0.770916,0.841929,0.670413,0.711992,0.750266,0.725526
44,1.004672,58.750,1.306805,50.750,0.00021810,23.284,89.655,23.913,26.087,14.706,10.000,0.723480,0.760252,0.838165,0.656227,0.680160,0.763377,0.679474
45,1.003282,58.417,1.369680,53.250,0.00020740,23.267,72.989,28.261,33.696,61.765,0.000,0.734635,0.771151,0.844777,0.658561,0.703557,0.773388,0.692895
46,1.017751,57.833,1.359740,49.500,0.00019635,23.299,82.184,15.217,34.783,17.647,20.000,0.723076,0.752382,0.820491,0.641980,0.684465,0.756600,0.711842
47,1.015292,56.667,1.317396,58.500,0.00018502,23.311,76.437,34.783,58.696,45.588,0.000,0.749234,0.782044,0.845184,0.680054,0.727520,0.784860,0.708553
48,0.990772,58.250,1.370655,51.500,0.00017347,23.352,78.161,30.435,34.783,32.353,10.000,0.741416,0.771776,0.839131,0.665316,0.699569,0.784904,0.718158
49,0.993022,58.667,1.411579,51.500,0.00016177,23.273,84.483,19.565,22.826,39.706,10.000,0.737336,0.768561,0.835622,0.660833,0.710439,0.763997,0.715789
50,0.989310,59.167,1.317482,52.500,0.00015000,23.268,77.586,17.391,38.043,44.118,10.000,0.736796,0.776144,0.858178,0.663535,0.693641,0.779678,0.688947
51,0.982559,61.500,1.396940,52.250,0.00013823,23.336,78.736,28.261,36.957,33.824,10.000,0.735335,0.767250,0.835546,0.653832,0.703487,0.771704,0.712105
52,0.993100,59.583,1.299319,52.000,0.00012653,23.314,75.862,21.739,38.043,42.647,10.000,0.736023,0.772949,0.857542,0.683861,0.675148,0.773432,0.690132
53,0.963146,60.417,1.402260,52.500,0.00011498,23.285,78.736,23.913,32.609,44.118,10.000,0.734875,0.764582,0.832825,0.657517,0.699075,0.763776,0.721184
54,0.956559,60.583,1.317779,52.000,0.00010365,23.280,79.885,21.739,35.870,35.294,10.000,0.738901,0.772964,0.845209,0.671027,0.702604,0.772900,0.702763
55,0.948164,61.167,1.396258,51.250,0.00009260,23.292,79.885,19.565,28.261,42.647,10.000,0.730211,0.761761,0.834529,0.655736,0.692405,0.755493,0.712895
56,0.936495,61.583,1.393388,53.250,0.00008190,23.320,77.011,34.783,41.304,33.824,10.000,0.737063,0.767971,0.837377,0.663473,0.693888,0.777418,0.713158
57,0.928221,62.333,1.409381,51.250,0.00007163,23.276,78.736,23.913,35.870,32.353,10.000,0.742519,0.773232,0.836105,0.665438,0.710368,0.788182,0.712500
58,0.963839,61.083,1.401897,51.500,0.00006183,23.308,81.034,23.913,32.609,32.353,10.000,0.731174,0.766883,0.836665,0.665746,0.699146,0.773786,0.680526
59,0.931607,62.167,1.411041,50.500,0.00005258,23.366,77.011,17.391,26.087,50.000,10.000,0.727418,0.757344,0.825476,0.665500,0.679136,0.768161,0.698816
60,0.927116,62.083,1.423457,51.750,0.00004393,23.315,78.736,26.087,31.522,39.706,10.000,0.730024,0.764007,0.837199,0.661508,0.698617,0.753588,0.699211
61,0.910902,62.500,1.396959,51.750,0.00003594,23.341,79.310,26.087,27.174,44.118,10.000,0.730211,0.765756,0.838038,0.665991,0.685524,0.782291,0.679211
62,0.909865,62.250,1.423449,51.000,0.00002865,23.282,78.161,23.913,32.609,36.765,10.000,0.733090,0.764600,0.830968,0.661508,0.698899,0.771704,0.702368
63,0.916000,61.750,1.405874,51.250,0.00002210,23.210,80.460,23.913,27.174,39.706,10.000,0.732617,0.765191,0.834147,0.662122,0.691982,0.777463,0.697368
64,0.894074,62.083,1.434162,51.750,0.00001635,23.322,79.310,26.087,32.609,36.765,10.000,0.728453,0.760606,0.829341,0.660034,0.690711,0.766389,0.695789
65,0.906321,62.917,1.429566,50.750,0.00001142,23.284,79.310,26.087,28.261,36.765,10.000,0.730337,0.763517,0.833995,0.659359,0.691100,0.771572,0.695658
66,0.911058,62.083,1.421378,50.500,0.00000734,23.340,77.586,26.087,30.435,36.765,10.000,0.729983,0.763972,0.834910,0.660526,0.691770,0.771527,0.691184
67,0.900880,63.500,1.425848,50.500,0.00000414,23.257,78.161,26.087,29.348,36.765,10.000,0.731174,0.764484,0.835164,0.660280,0.694452,0.768604,0.697368
68,0.912677,63.583,1.432632,51.250,0.00000185,23.303,79.885,26.087,28.261,38.235,10.000,0.732969,0.765604,0.836334,0.659482,0.694170,0.771306,0.703553
69,0.902627,62.917,1.424497,51.500,0.00000046,23.308,79.885,26.087,29.348,38.235,10.000,0.733250,0.765465,0.835622,0.660771,0.696393,0.767807,0.705658
70,0.881838,63.333,1.424499,50.750,0.00030000,23.349,78.736,26.087,28.261,38.235,10.000,0.732203,0.764802,0.834986,0.661017,0.695052,0.768382,0.701579
71,0.945532,60.750,1.412922,51.500,0.00029988,23.287,82.759,13.043,32.609,33.824,15.000,0.726366,0.760985,0.835546,0.679501,0.682559,0.755670,0.678553
72,0.968309,60.167,1.489376,51.250,0.00029954,23.304,77.011,23.913,31.522,42.647,10.000,0.731457,0.760679,0.830638,0.676492,0.678995,0.765237,0.705921
73,0.986133,59.667,1.434368,49.500,0.00029896,23.290,85.632,10.870,28.261,23.529,10.000,0.722921,0.763759,0.841217,0.643085,0.686794,0.781139,0.662368
74,0.984645,59.083,1.410349,52.000,0.00029815,23.333,73.563,13.043,46.739,42.647,10.000,0.728290,0.754441,0.822017,0.650209,0.677019,0.764706,0.727500
75,0.978121,58.333,1.436490,49.750,0.00029712,23.351,76.437,8.696,32.609,42.647,15.000,0.723391,0.746133,0.809099,0.665009,0.681218,0.732814,0.728816
76,0.972499,59.167,1.408169,51.250,0.00029586,23.267,85.057,17.391,14.130,50.000,10.000,0.729928,0.764600,0.842463,0.687607,0.671584,0.768249,0.679737
77,0.926209,61.083,1.417113,50.750,0.00029437,23.292,76.437,6.522,58.696,16.176,10.000,0.728071,0.746478,0.807166,0.640936,0.672925,0.757619,0.761711
78,0.937644,61.000,1.427635,49.500,0.00029266,23.291,85.632,19.565,16.304,33.824,10.000,0.722539,0.755491,0.833638,0.660157,0.661949,0.765370,0.691579
79,0.934215,61.917,1.502296,50.000,0.00029073,23.350,76.437,32.609,31.522,29.412,15.000,0.725446,0.755570,0.825882,0.683800,0.672219,0.756644,0.688684
80,0.941301,60.500,1.435051,51.500,0.00028858,23.317,78.736,19.565,44.565,23.529,15.000,0.726365,0.756736,0.833893,0.653279,0.676595,0.748715,0.719342
81,0.964042,59.833,1.525938,52.500,0.00028622,23.286,79.885,10.870,43.478,38.235,0.000,0.719288,0.752229,0.824738,0.646831,0.689406,0.739546,0.695921
82,0.924444,61.833,1.429024,48.750,0.00028365,23.379,79.885,13.043,19.565,42.647,15.000,0.716235,0.751637,0.834935,0.678642,0.655350,0.742116,0.670132
83,0.912803,63.250,1.534372,48.000,0.00028087,23.362,82.759,10.870,40.217,5.882,10.000,0.713989,0.750134,0.820466,0.645357,0.693147,0.742027,0.668947
84,0.927654,62.250,1.472203,50.000,0.00027790,23.278,76.437,30.435,29.348,36.765,5.000,0.708603,0.741240,0.813371,0.651867,0.645610,0.769667,0.662500
85,0.895073,62.167,1.636659,49.250,0.00027472,23.351,78.736,17.391,22.826,42.647,10.000,0.721455,0.756484,0.836207,0.666237,0.665443,0.759125,0.680263
86,0.894589,64.417,1.458546,47.250,0.00027135,23.349,79.885,6.522,28.261,27.941,10.000,0.716369,0.748783,0.831019,0.641734,0.655668,0.750133,0.703289
87,0.891234,63.750,1.522069,50.500,0.00026780,23.338,74.138,19.565,50.000,20.588,20.000,0.713395,0.740897,0.801216,0.603353,0.681748,0.767895,0.712763
88,0.878519,63.583,1.488705,46.000,0.00026406,23.426,78.736,21.739,13.043,32.353,15.000,0.695611,0.741211,0.851058,0.649902,0.607249,0.734187,0.635658
89,0.892529,63.833,1.476827,51.000,0.00026015,23.337,75.862,4.348,41.304,42.647,15.000,0.734263,0.763143,0.844777,0.633874,0.677477,0.759922,0.755263
90,0.876625,63.583,1.599316,50.750,0.00025607,23.299,82.184,28.261,22.826,35.294,10.000,0.712767,0.751272,0.832596,0.651805,0.661491,0.759125,0.658816
91,0.846604,64.667,1.501215,50.500,0.00025182,23.307,72.989,15.217,44.565,36.765,10.000,0.708462,0.743450,0.827434,0.671764,0.635058,0.748317,0.659737
92,0.833757,66.250,1.600090,47.000,0.00024742,23.382,82.184,4.348,33.696,13.235,15.000,0.713187,0.745421,0.817770,0.627119,0.674548,0.750842,0.695658
93,0.853474,66.167,1.591559,46.500,0.00024286,23.296,78.736,19.565,18.478,30.882,10.000,0.711715,0.746227,0.831477,0.639032,0.643704,0.756467,0.687895
94,0.838529,66.417,1.543196,49.750,0.00023817,23.341,74.713,19.565,47.826,19.118,15.000,0.706180,0.736456,0.822551,0.650086,0.651186,0.697998,0.709079
95,0.819059,66.417,1.624967,49.500,0.00023334,23.309,83.908,13.043,15.217,47.059,0.000,0.697160,0.731381,0.813396,0.655859,0.621683,0.744995,0.649868
96,0.830172,66.000,1.596379,49.000,0.00022837,23.278,78.736,2.174,42.391,22.059,20.000,0.711798,0.747143,0.828146,0.631847,0.650127,0.768870,0.680000
97,0.823077,67.750,1.563778,50.500,0.00022329,23.330,76.437,26.087,32.609,36.765,10.000,0.706369,0.737458,0.820440,0.649165,0.656585,0.705129,0.700526
98,0.812499,66.417,1.660400,49.000,0.00021810,23.321,78.161,6.522,47.826,14.706,15.000,0.710199,0.742026,0.814617,0.630128,0.662514,0.755315,0.688421
99,0.810613,66.333,1.665619,47.000,0.00021280,23.308,82.184,10.870,16.304,32.353,15.000,0.710270,0.746202,0.830739,0.661078,0.638269,0.757840,0.663421
100,0.791854,68.167,1.596744,46.000,0.00020740,23.363,76.437,19.565,18.478,33.824,10.000,0.704303,0.732834,0.820974,0.651744,0.619318,0.723689,0.705789
101,0.766627,69.167,1.571753,49.000,0.00020192,23.292,84.483,4.348,34.783,17.647,15.000,0.702627,0.735302,0.811387,0.637067,0.650974,0.738971,0.674737
102,0.795960,69.500,1.656321,48.750,0.00019635,23.347,77.011,23.913,29.348,30.882,10.000,0.695905,0.730819,0.815634,0.623925,0.622000,0.752569,0.665395
103,0.771714,70.000,1.683560,46.250,0.00019072,23.337,87.356,8.696,17.391,13.235,20.000,0.701289,0.733231,0.819093,0.628163,0.640846,0.719791,0.698553
104,0.769485,68.917,1.721779,49.750,0.00018502,23.279,79.885,26.087,27.174,27.941,20.000,0.703902,0.740720,0.836487,0.613670,0.640387,0.729491,0.699474
105,0.756386,69.500,1.690082,45.750,0.00017926,23.307,81.034,2.174,28.261,19.118,10.000,0.689304,0.725037,0.810625,0.631417,0.628141,0.720943,0.655395
106,0.759060,71.333,1.747267,48.000,0.00017347,23.320,81.034,10.870,27.174,26.471,15.000,0.697707,0.736630,0.823568,0.642962,0.638093,0.737332,0.646579
107,0.770609,69.417,1.689588,51.000,0.00016763,23.328,74.138,17.391,43.478,36.765,10.000,0.692633,0.724809,0.801546,0.614345,0.634246,0.741318,0.671711
108,0.741197,69.000,1.840147,47.000,0.00016177,23.374,81.609,17.391,14.130,32.353,15.000,0.700097,0.739098,0.828985,0.633751,0.654044,0.716602,0.667105
109,0.765518,69.667,1.711955,46.250,0.00015589,23.305,83.333,6.522,28.261,10.294,20.000,0.700468,0.735205,0.825577,0.593098,0.650656,0.721430,0.711579
110,0.702236,72.250,1.713952,46.750,0.00015000,23.334,79.310,23.913,14.130,33.824,10.000,0.700867,0.734887,0.823365,0.642410,0.629411,0.730200,0.678947
111,0.690967,73.167,1.792958,44.750,0.00014411,23.354,84.483,8.696,14.130,14.706,25.000,0.696813,0.736201,0.832774,0.644191,0.629341,0.718551,0.659211
112,0.720951,72.333,1.742636,46.500,0.00013823,23.313,78.161,10.870,25.000,29.412,10.000,0.686149,0.722345,0.807751,0.616003,0.632588,0.715982,0.658421
113,0.719518,72.250,1.746769,47.500,0.00013237,23.345,84.483,6.522,31.522,11.765,15.000,0.691559,0.731471,0.822093,0.605257,0.649068,0.715849,0.665526
114,0.703342,70.833,1.775605,48.000,0.00012653,23.367,79.310,8.696,36.957,17.647,20.000,0.699160,0.732875,0.813676,0.611152,0.652880,0.729802,0.688289
115,0.690211,73.250,1.775379,46.500,0.00012074,23.301,82.184,17.391,13.043,29.412,15.000,0.705998,0.740262,0.822475,0.631417,0.646739,0.747121,0.682237
116,0.680054,73.667,1.803304,44.750,0.00011498,23.314,85.057,13.043,15.217,10.294,20.000,0.698222,0.725095,0.811108,0.645419,0.620059,0.705838,0.708684
117,0.676388,74.083,1.748745,47.250,0.00010928,23.338,79.310,4.348,29.348,27.941,15.000,0.701350,0.736058,0.822907,0.606423,0.643492,0.738793,0.695132
118,0.650385,74.750,1.838439,44.500,0.00010365,23.349,75.287,8.696,26.087,22.059,20.000,0.692651,0.720614,0.801724,0.632707,0.622247,0.713811,0.692763
119,0.650124,73.750,1.783244,50.250,0.00009808,23.359,79.310,17.391,32.609,33.824,10.000,0.697045,0.726460,0.805081,0.625338,0.645045,0.712394,0.697368
120,0.633462,75.000,1.792222,42.250,0.00009260,23.365,75.862,10.870,20.652,13.235,20.000,0.672569,0.704278,0.794044,0.615574,0.602167,0.683558,0.667500
121,0.644991,76.000,1.856662,45.250,0.00008720,23.340,78.161,13.043,19.565,27.941,10.000,0.692119,0.725456,0.811489,0.617539,0.626588,0.725638,0.679342
122,0.610301,77.500,1.874079,45.000,0.00008190,23.310,79.885,6.522,20.652,22.059,20.000,0.683527,0.716883,0.808412,0.596107,0.612542,0.714653,0.685921
123,0.638009,75.667,1.822257,44.250,0.00007671,23.362,77.011,21.739,17.391,19.118,20.000,0.692246,0.723345,0.808361,0.636146,0.627859,0.705838,0.683026
124,0.613187,76.833,1.853989,45.250,0.00007163,23.355,81.609,8.696,20.652,17.647,20.000,0.694188,0.726333,0.814159,0.631295,0.628247,0.710135,0.687105
125,0.619854,77.167,1.851967,44.000,0.00006666,23.357,79.310,4.348,21.739,19.118,15.000,0.690554,0.721546,0.804776,0.628900,0.625776,0.712925,0.680395
126,0.595076,78.250,1.907153,45.000,0.00006183,23.323,78.161,8.696,19.565,29.412,10.000,0.687396,0.720532,0.802411,0.606915,0.634423,0.717576,0.675658
127,0.608846,76.667,1.847393,44.500,0.00005714,23.351,77.011,19.565,19.565,22.059,10.000,0.686765,0.716885,0.800554,0.629882,0.623412,0.698529,0.681447
128,0.595510,77.083,1.892685,45.750,0.00005258,23.330,79.310,8.696,27.174,16.176,25.000,0.695083,0.725858,0.808260,0.626873,0.637811,0.711286,0.691184
129,0.595487,78.167,1.903656,45.500,0.00004818,23.324,77.011,2.174,29.348,23.529,20.000,0.689867,0.717589,0.797223,0.607959,0.622141,0.722404,0.699605
130,0.569913,79.333,1.887977,43.500,0.00004393,23.345,78.736,8.696,20.652,16.176,15.000,0.683640,0.715555,0.801114,0.615328,0.621294,0.703225,0.677237
131,0.608736,76.917,1.899382,44.250,0.00003985,23.325,78.161,10.870,21.739,19.118,15.000,0.682402,0.715102,0.800758,0.616126,0.618577,0.706813,0.669737
132,0.563891,78.917,1.919869,44.500,0.00003594,23.336,78.161,10.870,21.739,19.118,20.000,0.686682,0.716045,0.800453,0.615451,0.616495,0.710223,0.690789
133,0.562977,79.917,1.899650,45.750,0.00003220,23.325,77.586,13.043,28.261,17.647,20.000,0.689532,0.719487,0.800504,0.620916,0.625918,0.715716,0.684605
134,0.554001,79.000,1.929279,45.000,0.00002865,23.321,79.885,10.870,20.652,19.118,20.000,0.685572,0.714535,0.797223,0.621408,0.618895,0.703490,0.686842
135,0.559700,79.917,1.912444,44.250,0.00002528,23.313,78.161,13.043,21.739,17.647,15.000,0.685529,0.714871,0.802004,0.618583,0.617695,0.694366,0.695000
136,0.582565,78.750,1.903279,46.000,0.00002210,23.335,78.161,13.043,26.087,19.118,25.000,0.689897,0.719608,0.803759,0.625338,0.625847,0.703225,0.691316
137,0.570855,79.167,1.888370,45.750,0.00001913,23.313,78.736,13.043,25.000,19.118,20.000,0.687693,0.717612,0.800682,0.619074,0.625600,0.704819,0.688289
138,0.571909,79.167,1.893168,44.500,0.00001635,23.353,78.161,10.870,22.826,19.118,15.000,0.682028,0.712711,0.794629,0.608757,0.624859,0.701896,0.680000
139,0.558449,79.333,1.907621,43.750,0.00001378,23.281,78.161,13.043,19.565,19.118,10.000,0.684047,0.715564,0.799639,0.619258,0.623165,0.702250,0.675921
140,0.559846,78.417,1.923766,44.250,0.00001142,23.339,78.736,10.870,21.739,17.647,15.000,0.681405,0.713189,0.797528,0.609064,0.623871,0.699194,0.677368
141,0.563977,79.167,1.923873,44.250,0.00000927,23.366,78.736,10.870,21.739,17.647,15.000,0.682540,0.714648,0.802512,0.607775,0.620236,0.699150,0.683026
142,0.549332,79.500,1.922478,45.000,0.00000734,23.361,78.736,10.870,23.913,17.647,20.000,0.679927,0.712374,0.801012,0.606423,0.619742,0.691929,0.680526
143,0.541077,80.417,1.914022,44.750,0.00000563,23.303,78.161,10.870,23.913,17.647,20.000,0.682034,0.713988,0.801114,0.610477,0.620589,0.697201,0.680789
144,0.562822,79.333,1.930976,44.000,0.00000414,23.382,78.161,10.870,21.739,17.647,15.000,0.683237,0.715056,0.802182,0.616188,0.621330,0.695960,0.680526
145,0.548744,79.833,1.939103,43.500,0.00000288,23.363,77.011,10.870,21.739,17.647,15.000,0.685564,0.716477,0.801241,0.615942,0.623871,0.702294,0.684474
146,0.557925,80.167,1.942775,45.000,0.00000185,23.353,78.736,13.043,22.826,17.647,20.000,0.684704,0.716913,0.804191,0.610968,0.624153,0.700523,0.683684
147,0.545283,80.750,1.928617,45.750,0.00000104,23.347,79.310,13.043,25.000,17.647,20.000,0.686811,0.718626,0.804165,0.608389,0.627717,0.706547,0.687237
148,0.568449,79.583,1.909490,45.250,0.00000046,23.357,80.460,10.870,20.652,19.118,20.000,0.687746,0.719957,0.805945,0.612012,0.627364,0.708540,0.684868
149,0.539635,79.583,1.931044,44.500,0.00000012,23.345,78.736,10.870,21.739,17.647,20.000,0.685776,0.718459,0.805183,0.608327,0.627929,0.703756,0.683684
150,0.552210,79.833,1.935949,44.500,0.00030000,23.352,78.736,10.870,22.826,16.176,20.000,0.686212,0.719160,0.807293,0.609555,0.626023,0.704111,0.684079
